caseid,activity,ts,noise,outcome
2034,Return application back to applicant,2023-03-03 02:37:20.785,,Receive updated application
2034,Receive updated application,2023-03-03 03:57:37.300,,Check  application  form completeness
2034,Check  application  form completeness,2023-03-03 04:43:00.772,,start_event_Loan  application received
2034,start_event_Loan  application received,2023-03-03 04:43:00.772,True,Check credit history
2034,Check credit history,2023-03-03 04:57:20.690,,Assess loan risk
2034,Assess loan risk,2023-03-03 07:37:21.886,,Verify repayment agreement
2034,Verify repayment agreement,2023-03-03 07:37:21.886,True,Appraise property
2034,Appraise property,2023-03-03 07:45:05.812,,Assess eligibility
2034,Assess eligibility,2023-03-03 08:37:27.211,,Check if home insurance quote is requested
2034,Check if home insurance quote is requested,2023-03-03 11:57:18.274,,Send acceptance pack
2034,Send acceptance pack,2023-03-03 13:45:24.680,,Verify repayment agreement
2034,Verify repayment agreement,2023-03-03 14:49:42.329,,Approve application
2034,Approve application,2023-03-03 14:57:40.202,,end_event_Loan  application approved
2035,start_event_Loan  application received,2023-03-04 00:17:33.287,,Check  application  form completeness
2035,Check  application  form completeness,2023-03-04 01:54:20.396,,Return application back to applicant
2035,Return application back to applicant,2023-03-04 03:48:30.792,,Receive updated application
2035,Receive updated application,2023-03-04 03:58:18.112,,Check  application  form completeness
2035,Check  application  form completeness,2023-03-04 06:16:26.005,,Return application back to applicant
2035,Return application back to applicant,2023-03-04 06:34:46.491,,Return application back to applicant
2035,Return application back to applicant,2023-03-04 06:34:46.491,True,Receive updated application
2035,Receive updated application,2023-03-04 07:00:33.770,,Check  application  form completeness
2035,Check  application  form completeness,2023-03-04 07:32:08.545,,Check credit history
2035,Check credit history,2023-03-04 08:26:18.662,,Assess loan risk
2035,Assess loan risk,2023-03-04 08:55:59.705,,Appraise property
2035,Appraise property,2023-03-04 10:37:40.391,,Receive updated application
2035,Receive updated application,2023-03-04 10:37:40.391,True,Assess eligibility
2035,Assess eligibility,2023-03-04 10:41:54.638,,Reject application
2035,Reject application,2023-03-04 11:33:22.310,,Verify repayment agreement
2036,start_event_Loan  application received,2023-03-04 01:13:33.827,,Check  application  form completeness
2036,Check  application  form completeness,2023-03-04 02:19:38.794,,Return application back to applicant
2036,Return application back to applicant,2023-03-04 04:03:14.188,,Receive updated application
2036,Receive updated application,2023-03-04 05:20:36.441,,Receive updated application
2036,Receive updated application,2023-03-04 05:20:36.441,True,Check  application  form completeness
2036,Check  application  form completeness,2023-03-04 09:17:14.376,,Appraise property
2036,Appraise property,2023-03-04 10:41:36.519,,Check credit history
2036,Check credit history,2023-03-04 10:54:47.825,,end_event_Loan  application canceled
2036,end_event_Loan  application canceled,2023-03-04 10:54:47.825,True,Assess loan risk
2036,Assess loan risk,2023-03-04 11:15:36.361,,Assess eligibility
2036,Assess eligibility,2023-03-04 11:43:26.274,,Check if home insurance quote is requested
2036,Check if home insurance quote is requested,2023-03-04 12:04:59.128,,Send home insurance quote
2036,Send home insurance quote,2023-03-04 12:52:59.350,,Verify repayment agreement
2036,Verify repayment agreement,2023-03-04 13:08:32.844,,Cancel application
2036,Cancel application,2023-03-04 13:37:52.953,,end_event_Loan  application canceled
2037,start_event_Loan  application received,2023-03-05 01:02:16.033,,Check  application  form completeness
2037,Check  application  form completeness,2023-03-05 02:40:19.821,,Return application back to applicant
2037,Return application back to applicant,2023-03-05 05:32:27.327,,Receive updated application
2037,Receive updated application,2023-03-05 07:05:17.379,,Check  application  form completeness
2037,Check  application  form completeness,2023-03-05 07:09:54.348,,Return application back to applicant
2037,Return application back to applicant,2023-03-05 07:16:23.430,,Receive updated application
2037,Receive updated application,2023-03-05 09:33:25.503,,Check  application  form completeness
2037,Check  application  form completeness,2023-03-05 11:06:42.706,,Assess eligibility
2037,Assess eligibility,2023-03-05 11:06:42.706,True,Return application back to applicant
2037,Return application back to applicant,2023-03-05 12:15:01.974,,Receive updated application
2037,Receive updated application,2023-03-05 15:03:51.789,,Check  application  form completeness
2037,Check  application  form completeness,2023-03-05 17:13:02.998,,Send home insurance quote
2037,Send home insurance quote,2023-03-05 17:13:02.998,True,Return application back to applicant
2037,Return application back to applicant,2023-03-05 17:14:25.304,,Receive updated application
2037,Receive updated application,2023-03-05 17:24:35.772,,Check  application  form completeness
2041,start_event_Loan  application received,2023-03-08 04:31:16.342,,Check  application  form completeness
2041,Check  application  form completeness,2023-03-08 04:59:52.013,,Return application back to applicant
2041,Return application back to applicant,2023-03-08 06:30:42.320,,Receive updated application
2041,Receive updated application,2023-03-08 08:40:13.776,,end_event_Loan application rejected
2041,end_event_Loan application rejected,2023-03-08 08:40:13.776,True,Check  application  form completeness
2041,Check  application  form completeness,2023-03-08 09:10:03.096,,Return application back to applicant
2041,Return application back to applicant,2023-03-08 09:49:30.455,,Receive updated application
2041,Receive updated application,2023-03-08 10:35:44.821,,Check  application  form completeness
2041,Check  application  form completeness,2023-03-08 11:20:59.631,,Return application back to applicant
2041,Return application back to applicant,2023-03-08 13:21:50.025,,Receive updated application
2041,Receive updated application,2023-03-08 14:18:57.748,,Check  application  form completeness
2041,Check  application  form completeness,2023-03-08 14:29:28.587,,Appraise property
2041,Appraise property,2023-03-08 14:56:04.773,,Check credit history
2041,Check credit history,2023-03-08 15:17:57.906,,Assess loan risk
2041,Assess loan risk,2023-03-08 16:24:24.310,,Assess eligibility
2043,start_event_Loan  application received,2023-03-10 06:50:22.801,,Check  application  form completeness
2043,Check  application  form completeness,2023-03-10 06:59:45.598,,Return application back to applicant
2043,Return application back to applicant,2023-03-10 08:41:31.676,,Verify repayment agreement
2043,Verify repayment agreement,2023-03-10 08:41:31.676,True,Receive updated application
2043,Receive updated application,2023-03-10 08:41:36.056,,end_event_Loan  application approved
2043,end_event_Loan  application approved,2023-03-10 08:41:36.056,True,Check  application  form completeness
2043,Check  application  form completeness,2023-03-10 08:48:01.646,,Return application back to applicant
2043,Return application back to applicant,2023-03-10 10:55:12.324,,Receive updated application
2043,Receive updated application,2023-03-10 11:08:11.976,,end_event_Loan  application approved
2043,end_event_Loan  application approved,2023-03-10 11:10:25.606,True,Check  application  form completeness
2043,Check  application  form completeness,2023-03-10 11:10:25.606,,Appraise property
2043,Appraise property,2023-03-10 11:19:18.906,,Check credit history
2043,Check credit history,2023-03-10 15:38:39.443,,Assess loan risk
2043,Assess loan risk,2023-03-10 15:45:31.661,,Send home insurance quote
2043,Send home insurance quote,2023-03-10 15:45:31.661,True,Assess eligibility
2044,start_event_Loan  application received,2023-03-10 11:06:02.678,,Check  application  form completeness
2044,Check  application  form completeness,2023-03-10 13:24:37.282,,Return application back to applicant
2044,Return application back to applicant,2023-03-10 14:14:55.070,,Receive updated application
2044,Receive updated application,2023-03-10 17:39:05.671,,Send acceptance pack
2044,Send acceptance pack,2023-03-10 17:39:05.671,True,Check  application  form completeness
2044,Check  application  form completeness,2023-03-10 17:47:27.990,,Return application back to applicant
2044,Return application back to applicant,2023-03-10 19:30:54.685,,Receive updated application
2044,Receive updated application,2023-03-10 20:43:00.026,,Check  application  form completeness
2044,Check  application  form completeness,2023-03-10 22:46:34.760,,Assess loan risk
2044,Assess loan risk,2023-03-10 22:46:34.760,True,Check credit history
2044,Check credit history,2023-03-10 22:58:56.233,,Assess loan risk
2044,Assess loan risk,2023-03-10 23:18:55.556,,Appraise property
2044,Appraise property,2023-03-10 23:37:48.836,,Assess eligibility
2044,Assess eligibility,2023-03-10 23:43:33.239,,Reject application
2044,Reject application,2023-03-11 00:27:03.289,,end_event_Loan application rejected
2048,start_event_Loan  application received,2023-03-12 05:56:30.665,,Check  application  form completeness
2048,Check  application  form completeness,2023-03-12 06:40:49.286,,Return application back to applicant
2048,Return application back to applicant,2023-03-12 06:51:58.916,,Receive updated application
2048,Receive updated application,2023-03-12 07:26:58.760,,Check  application  form completeness
2048,Check  application  form completeness,2023-03-12 08:01:22.045,,Receive updated application
2048,Receive updated application,2023-03-12 08:01:22.045,True,Return application back to applicant
2048,Return application back to applicant,2023-03-12 10:28:54.599,,Receive updated application
2048,Receive updated application,2023-03-12 10:37:18.084,,Check if home insurance quote is requested
2048,Check if home insurance quote is requested,2023-03-12 10:39:53.002,True,Check  application  form completeness
