caseid,activity,ts,noise,outcome
2815,start_event_Loan  application received,2025-03-28 05:07:44.411,,Check  application  form completeness
2815,Check  application  form completeness,2025-03-28 05:46:15.107,,Return application back to applicant
2816,start_event_Loan  application received,2025-03-28 10:52:03.719,,Send home insurance quote
2816,Send home insurance quote,2025-03-28 10:52:03.719,True,Check  application  form completeness
2817,start_event_Loan  application received,2025-03-30 16:56:57.271,,Check  application  form completeness
2817,Check  application  form completeness,2025-03-30 17:56:08.254,,Return application back to applicant
2818,start_event_Loan  application received,2025-03-30 22:41:25.934,,Check  application  form completeness
2818,Check  application  form completeness,2025-03-30 23:34:45.751,,Appraise property
2819,start_event_Loan  application received,2025-03-31 19:29:06.593,,Check  application  form completeness
2819,Check  application  form completeness,2025-03-31 23:12:08.863,,Check credit history
2820,Check credit history,2025-04-01 03:11:09.283,True,start_event_Loan  application received
2820,start_event_Loan  application received,2025-04-01 12:05:08.574,,Check  application  form completeness
2821,start_event_Loan  application received,2025-04-02 15:32:38.415,,Check  application  form completeness
2821,Check  application  form completeness,2025-04-02 15:40:24.527,,Appraise property
2822,start_event_Loan  application received,2025-04-03 13:16:07.566,,Check  application  form completeness
2822,Check  application  form completeness,2025-04-03 13:36:20.852,,Appraise property
2823,start_event_Loan  application received,2025-04-04 05:00:28.825,,Check  application  form completeness
2823,Check  application  form completeness,2025-04-04 07:19:10.876,,Return application back to applicant
2824,start_event_Loan  application received,2025-04-04 08:39:34.242,,Check  application  form completeness
2824,Check  application  form completeness,2025-04-04 08:45:44.623,,Return application back to applicant
2825,start_event_Loan  application received,2025-04-07 11:42:01.392,,Check  application  form completeness
2825,Check  application  form completeness,2025-04-07 13:11:43.398,,Check credit history
2826,start_event_Loan  application received,2025-04-07 21:46:47.456,,Check  application  form completeness
2826,Check  application  form completeness,2025-04-07 21:50:29.695,,Return application back to applicant
2827,start_event_Loan  application received,2025-04-09 01:05:42.956,,Check  application  form completeness
2827,Check  application  form completeness,2025-04-09 01:22:43.735,,Appraise property
2828,Check credit history,2025-04-09 08:35:44.003,True,start_event_Loan  application received
2828,start_event_Loan  application received,2025-04-10 16:22:46.266,,Check  application  form completeness
2829,Verify repayment agreement,2025-04-10 21:20:24.266,True,start_event_Loan  application received
2829,start_event_Loan  application received,2025-04-11 17:47:49.429,,Check  application  form completeness
2830,start_event_Loan  application received,2025-04-13 13:44:58.228,,Check  application  form completeness
2830,Check  application  form completeness,2025-04-13 13:45:57.892,,Return application back to applicant
2831,start_event_Loan  application received,2025-04-14 17:20:44.204,,Check  application  form completeness
2831,Check  application  form completeness,2025-04-14 18:46:36.842,,Return application back to applicant
2832,start_event_Loan  application received,2025-04-15 06:28:13.245,,Check  application  form completeness
2832,Check  application  form completeness,2025-04-15 08:10:36.743,,Appraise property
2833,start_event_Loan  application received,2025-04-16 17:35:41.266,,Check  application  form completeness
2833,Check  application  form completeness,2025-04-16 17:41:30.803,,Check credit history
2834,start_event_Loan  application received,2025-04-18 00:28:16.331,,Check  application  form completeness
2834,Check  application  form completeness,2025-04-18 00:42:01.879,,Return application back to applicant
2835,start_event_Loan  application received,2025-04-19 14:31:41.341,,Check  application  form completeness
2835,Check  application  form completeness,2025-04-19 15:22:01.228,,Return application back to applicant
2836,start_event_Loan  application received,2025-04-20 10:51:56.718,,Check  application  form completeness
2836,Check  application  form completeness,2025-04-20 10:57:43.064,,end_event_Loan  application approved
2837,Reject application,2025-04-21 01:17:07.407,True,start_event_Loan  application received
2837,start_event_Loan  application received,2025-04-21 01:44:22.179,,Check  application  form completeness
2838,start_event_Loan  application received,2025-04-23 12:48:19.716,,Check  application  form completeness
2838,Check  application  form completeness,2025-04-23 18:54:51.717,,Check credit history
2839,start_event_Loan  application received,2025-04-26 05:51:14.273,,Check  application  form completeness
2839,Check  application  form completeness,2025-04-26 06:35:41.671,,Appraise property
2840,start_event_Loan  application received,2025-04-27 21:20:21.989,,Send home insurance quote
2840,Send home insurance quote,2025-04-27 21:20:21.989,True,Check  application  form completeness
2841,start_event_Loan  application received,2025-04-28 20:03:44.306,,Check  application  form completeness
2841,Check  application  form completeness,2025-04-28 21:11:57.427,,Return application back to applicant
2842,start_event_Loan  application received,2025-04-28 23:04:43.111,,Check  application  form completeness
2842,Check  application  form completeness,2025-04-29 00:45:49.248,,Appraise property
2843,start_event_Loan  application received,2025-04-29 13:02:13.593,,Check  application  form completeness
2843,Check  application  form completeness,2025-04-29 14:06:13.665,,Appraise property
2844,start_event_Loan  application received,2025-04-29 21:38:19.769,,Check  application  form completeness
2844,Check  application  form completeness,2025-04-29 23:04:00.768,,Return application back to applicant
2845,start_event_Loan  application received,2025-04-30 01:38:18.564,,Check  application  form completeness
2845,Check  application  form completeness,2025-04-30 02:08:51.691,,Check credit history
2846,start_event_Loan  application received,2025-04-30 17:33:43.398,,Check  application  form completeness
2846,Check  application  form completeness,2025-04-30 17:58:46.306,,Return application back to applicant
2847,start_event_Loan  application received,2025-05-01 19:29:10.769,,Check  application  form completeness
2847,Check  application  form completeness,2025-05-01 22:17:43.027,,Return application back to applicant
2848,start_event_Loan  application received,2025-05-03 21:44:42.729,,Check  application  form completeness
2848,Check  application  form completeness,2025-05-03 22:00:42.667,,Return application back to applicant
2849,start_event_Loan  application received,2025-05-04 09:16:44.307,,Check  application  form completeness
2849,Check  application  form completeness,2025-05-04 09:53:15.740,,Appraise property
2850,start_event_Loan  application received,2025-05-04 20:43:26.220,,Check  application  form completeness
2850,Check  application  form completeness,2025-05-04 22:52:06.200,,Return application back to applicant
2851,Check if home insurance quote is requested,2025-05-05 16:41:51.270,True,start_event_Loan  application received
2851,start_event_Loan  application received,2025-05-06 07:29:33.670,,Check  application  form completeness
2852,start_event_Loan  application received,2025-05-07 08:40:40.856,,Check  application  form completeness
2852,Check  application  form completeness,2025-05-07 09:15:52.976,,Check if home insurance quote is requested
2853,start_event_Loan  application received,2025-05-07 09:10:03.382,,Check  application  form completeness
2853,Check  application  form completeness,2025-05-07 09:48:09.075,,Check credit history
2854,start_event_Loan  application received,2025-05-07 22:37:16.292,,Assess loan risk
2854,Assess loan risk,2025-05-07 22:37:16.292,True,Check  application  form completeness
2855,start_event_Loan  application received,2025-05-08 16:59:14.040,,Check  application  form completeness
