caseid,activity,ts,noise,outcome
2794,Return application back to applicant,2025-03-08 12:46:58.900,,Receive updated application
2794,Receive updated application,2025-03-08 12:55:57.468,,Check  application  form completeness
2795,start_event_Loan  application received,2025-03-08 06:56:09.760,,Check  application  form completeness
2795,Check  application  form completeness,2025-03-08 06:58:54.427,,Return application back to applicant
2795,Return application back to applicant,2025-03-08 07:06:42.880,,Receive updated application
2795,Receive updated application,2025-03-08 07:14:19.880,,Check  application  form completeness
2795,Check  application  form completeness,2025-03-08 07:31:14.903,,Return application back to applicant
2795,Return application back to applicant,2025-03-08 07:45:33.228,,Receive updated application
2795,Receive updated application,2025-03-08 08:19:30.071,,Check  application  form completeness
2795,Check  application  form completeness,2025-03-08 08:45:13.829,,Assess loan risk
2795,Assess loan risk,2025-03-08 08:45:13.829,True,Appraise property
2795,Appraise property,2025-03-08 09:05:48.058,,Check  application  form completeness
2795,Check  application  form completeness,2025-03-08 09:05:48.058,True,Check credit history
2796,Check if home insurance quote is requested,2025-03-08 11:37:32.278,True,start_event_Loan  application received
2796,start_event_Loan  application received,2025-03-09 22:57:41.354,,Check  application  form completeness
2796,Check  application  form completeness,2025-03-09 23:57:24.229,,Send acceptance pack
2796,Send acceptance pack,2025-03-09 23:57:24.229,True,Return application back to applicant
2796,Return application back to applicant,2025-03-09 23:57:41.601,,Receive updated application
2796,Receive updated application,2025-03-10 01:18:25.344,,Check  application  form completeness
2796,Check  application  form completeness,2025-03-10 04:14:10.586,,Check credit history
2796,Check credit history,2025-03-10 04:31:39.354,,Appraise property
2796,Appraise property,2025-03-10 04:56:53.801,,Assess loan risk
2796,Assess loan risk,2025-03-10 06:02:39.201,,Appraise property
2796,Appraise property,2025-03-10 06:02:39.201,True,Assess eligibility
2798,Check  application  form completeness,2025-03-10 14:38:34.665,True,start_event_Loan  application received
2798,start_event_Loan  application received,2025-03-10 16:35:29.125,,Check  application  form completeness
2798,Check  application  form completeness,2025-03-10 17:47:39.864,,Return application back to applicant
2798,Return application back to applicant,2025-03-10 18:35:22.152,,Receive updated application
2798,Receive updated application,2025-03-10 18:47:45.663,,Send home insurance quote
2798,Send home insurance quote,2025-03-10 18:47:45.663,True,Check  application  form completeness
2798,Check  application  form completeness,2025-03-10 21:50:25.148,,Return application back to applicant
2798,Return application back to applicant,2025-03-10 22:06:47.387,,Receive updated application
2798,Receive updated application,2025-03-10 23:28:13.762,,Check  application  form completeness
2798,Check  application  form completeness,2025-03-10 23:31:34.774,,Return application back to applicant
2798,Return application back to applicant,2025-03-11 02:39:20.699,,Receive updated application
2799,start_event_Loan  application received,2025-03-10 20:03:04.297,,Check  application  form completeness
2799,Check  application  form completeness,2025-03-10 20:48:24.625,,Return application back to applicant
2799,Return application back to applicant,2025-03-10 20:52:36.613,,Send home insurance quote
2799,Send home insurance quote,2025-03-10 20:52:36.613,True,Receive updated application
2799,Receive updated application,2025-03-10 21:38:07.381,,Check  application  form completeness
2799,Check  application  form completeness,2025-03-10 21:45:05.105,,Return application back to applicant
2799,Return application back to applicant,2025-03-10 22:55:02.372,,Receive updated application
2799,Receive updated application,2025-03-11 00:22:58.941,,Check  application  form completeness
2799,Check  application  form completeness,2025-03-11 00:51:26.615,,Appraise property
2799,Appraise property,2025-03-11 01:58:55.958,,Check credit history
2799,Check credit history,2025-03-11 03:26:44.256,,Assess loan risk
2800,start_event_Loan  application received,2025-03-11 06:59:02.197,,Check  application  form completeness
2800,Check  application  form completeness,2025-03-11 07:23:00.818,,Return application back to applicant
2800,Return application back to applicant,2025-03-11 09:00:52.761,,Receive updated application
2800,Receive updated application,2025-03-11 10:25:22.648,,Check  application  form completeness
2800,Check  application  form completeness,2025-03-11 10:53:03.938,,end_event_Loan  application canceled
2800,end_event_Loan  application canceled,2025-03-11 10:53:03.938,True,Return application back to applicant
2800,Return application back to applicant,2025-03-11 12:03:25.875,,Receive updated application
2800,Receive updated application,2025-03-11 13:40:21.249,,Check  application  form completeness
2800,Check  application  form completeness,2025-03-11 14:59:40.370,,Return application back to applicant
2800,Return application back to applicant,2025-03-11 15:21:19.808,,Receive updated application
2800,Receive updated application,2025-03-11 15:31:17.602,,Check  application  form completeness
2801,start_event_Loan  application received,2025-03-11 21:25:09.240,,Check  application  form completeness
2801,Check  application  form completeness,2025-03-11 21:27:47.560,,Return application back to applicant
2801,Return application back to applicant,2025-03-12 01:18:15.464,,Receive updated application
2801,Receive updated application,2025-03-12 03:40:48.943,,Check  application  form completeness
2801,Check  application  form completeness,2025-03-12 04:13:01.036,,Return application back to applicant
2801,Return application back to applicant,2025-03-12 05:17:24.913,,Receive updated application
2801,Receive updated application,2025-03-12 05:23:32.956,,Check  application  form completeness
2801,Check  application  form completeness,2025-03-12 07:15:02.850,,Return application back to applicant
2801,Return application back to applicant,2025-03-12 08:43:44.260,,Receive updated application
2801,Receive updated application,2025-03-12 10:02:14.528,,Check  application  form completeness
2801,Check  application  form completeness,2025-03-12 10:11:17.522,,Appraise property
2802,start_event_Loan  application received,2025-03-13 00:47:08.184,,Check  application  form completeness
2802,Check  application  form completeness,2025-03-13 02:00:02.054,,Return application back to applicant
2802,Return application back to applicant,2025-03-13 03:49:01.919,,Receive updated application
2802,Receive updated application,2025-03-13 04:24:55.762,,Check  application  form completeness
2802,Check  application  form completeness,2025-03-13 05:48:05.274,,Appraise property
2802,Appraise property,2025-03-13 06:05:05.812,,Check credit history
2802,Check credit history,2025-03-13 09:41:10.094,,Assess loan risk
2802,Assess loan risk,2025-03-13 10:10:21.158,,Assess eligibility
2802,Assess eligibility,2025-03-13 10:10:47.769,,Check if home insurance quote is requested
2802,Check if home insurance quote is requested,2025-03-13 10:22:50.529,,Send acceptance pack
2802,Send acceptance pack,2025-03-13 12:01:05.061,,Cancel application
2804,start_event_Loan  application received,2025-03-14 17:49:25.420,,Check  application  form completeness
2804,Check  application  form completeness,2025-03-14 18:24:12.170,,Return application back to applicant
2804,Return application back to applicant,2025-03-14 19:11:08.953,,Receive updated application
2804,Receive updated application,2025-03-14 19:50:49.023,,Check  application  form completeness
2804,Check  application  form completeness,2025-03-14 21:32:22.981,,Check credit history
2804,Check credit history,2025-03-14 22:07:21.058,,Assess loan risk
2804,Assess loan risk,2025-03-14 22:13:50.834,,Appraise property
2804,Appraise property,2025-03-14 22:27:35.407,,Assess eligibility
2804,Assess eligibility,2025-03-15 00:41:34.790,,Check if home insurance quote is requested
2804,Check if home insurance quote is requested,2025-03-15 00:50:03.679,,Send acceptance pack
2804,Send acceptance pack,2025-03-15 01:02:45.485,,Return application back to applicant
2805,start_event_Loan  application received,2025-03-15 20:06:13.683,,Check  application  form completeness
2805,Check  application  form completeness,2025-03-15 20:16:32.354,,Return application back to applicant
2805,Return application back to applicant,2025-03-15 21:36:04.543,,Receive updated application
2805,Receive updated application,2025-03-15 22:47:28.950,,Check credit history
2805,Check credit history,2025-03-15 22:47:28.950,True,Check  application  form completeness
2805,Check  application  form completeness,2025-03-15 23:32:15.596,,Appraise property
2805,Appraise property,2025-03-16 00:40:45.203,,Check credit history
2805,Check credit history,2025-03-16 01:58:41.737,,Assess loan risk
2805,Assess loan risk,2025-03-16 03:25:10.727,,Assess eligibility
2805,Assess eligibility,2025-03-16 04:06:20.842,,Check if home insurance quote is requested
2805,Check if home insurance quote is requested,2025-03-16 04:31:05.654,,Send acceptance pack
2806,start_event_Loan  application received,2025-03-19 02:21:17.749,,Check  application  form completeness
2806,Check  application  form completeness,2025-03-19 03:21:33.417,,Cancel application
2806,Cancel application,2025-03-19 03:21:33.417,True,Return application back to applicant
2806,Return application back to applicant,2025-03-19 03:25:28.979,,Receive updated application
2806,Receive updated application,2025-03-19 03:50:05.415,,Check  application  form completeness
2806,Check  application  form completeness,2025-03-19 04:29:16.770,,Return application back to applicant
2806,Return application back to applicant,2025-03-19 08:06:14.218,,Receive updated application
2806,Receive updated application,2025-03-19 08:43:12.138,,Check  application  form completeness
2806,Check  application  form completeness,2025-03-19 09:06:18.820,,Appraise property
2806,Appraise property,2025-03-19 12:14:31.944,,Check credit history
2806,Check credit history,2025-03-19 14:50:42.159,,Assess loan risk
2807,start_event_Loan  application received,2025-03-19 04:30:46.402,,Check  application  form completeness
