caseid,activity,ts,noise,outcome
2461,Check credit history,2024-04-24 01:47:18.639,,Assess loan risk
2461,Assess loan risk,2024-04-24 02:16:45.032,,Assess eligibility
2461,Assess eligibility,2024-04-24 02:36:19.451,,Reject application
2461,Reject application,2024-04-24 05:06:04.377,,end_event_Loan application rejected
2462,start_event_Loan  application received,2024-04-25 12:49:18.995,,Check  application  form completeness
2462,Check  application  form completeness,2024-04-25 14:32:27.964,,Receive updated application
2462,Receive updated application,2024-04-25 14:32:27.964,True,Return application back to applicant
2462,Return application back to applicant,2024-04-25 14:34:17.706,,Receive updated application
2462,Receive updated application,2024-04-25 15:54:43.439,,Check  application  form completeness
2462,Check  application  form completeness,2024-04-25 16:50:02.551,,Return application back to applicant
2462,Return application back to applicant,2024-04-25 16:53:22.963,,Receive updated application
2463,Return application back to applicant,2024-04-26 02:17:56.241,True,start_event_Loan  application received
2463,start_event_Loan  application received,2024-04-27 02:28:27.693,,Check  application  form completeness
2463,Check  application  form completeness,2024-04-27 04:16:49.855,,end_event_Loan  application approved
2463,end_event_Loan  application approved,2024-04-27 04:16:49.855,True,Return application back to applicant
2463,Return application back to applicant,2024-04-27 04:55:40.669,,Appraise property
2463,Appraise property,2024-04-27 04:55:40.669,True,Receive updated application
2463,Receive updated application,2024-04-27 08:23:46.534,,Check  application  form completeness
2464,start_event_Loan  application received,2024-04-27 04:57:20.955,,Approve application
2464,Approve application,2024-04-27 04:57:20.955,True,Check  application  form completeness
2464,Check  application  form completeness,2024-04-27 04:58:32.466,,Return application back to applicant
2464,Return application back to applicant,2024-04-27 09:05:34.712,,Receive updated application
2464,Receive updated application,2024-04-27 12:02:29.222,,Check  application  form completeness
2464,Check  application  form completeness,2024-04-27 12:55:17.156,,Return application back to applicant
2464,Return application back to applicant,2024-04-27 13:10:04.405,,Receive updated application
2465,Appraise property,2024-04-28 03:13:08.682,True,start_event_Loan  application received
2465,start_event_Loan  application received,2024-04-29 05:20:46.642,,Send home insurance quote
2465,Send home insurance quote,2024-04-29 05:20:46.642,True,Check  application  form completeness
2465,Check  application  form completeness,2024-04-29 07:54:08.670,,Appraise property
2465,Appraise property,2024-04-29 08:22:02.809,,Check credit history
2465,Check credit history,2024-04-29 09:42:03.008,,Assess loan risk
2465,Assess loan risk,2024-04-29 10:29:04.977,,Assess eligibility
2466,start_event_Loan  application received,2024-04-29 14:59:23.671,,Check  application  form completeness
2466,Check  application  form completeness,2024-04-29 16:26:43.068,,Appraise property
2466,Appraise property,2024-04-29 17:14:15.154,,Check credit history
2466,Check credit history,2024-04-29 17:37:58.460,,Assess loan risk
2466,Assess loan risk,2024-04-29 20:20:47.366,,Assess eligibility
2466,Assess eligibility,2024-04-29 21:09:14.535,,Reject application
2466,Reject application,2024-04-29 23:08:57.939,,end_event_Loan application rejected
2467,start_event_Loan  application received,2024-05-04 10:48:46.420,,Check  application  form completeness
2467,Check  application  form completeness,2024-05-04 10:53:41.563,,end_event_Loan  application approved
2467,end_event_Loan  application approved,2024-05-04 10:53:41.563,True,Return application back to applicant
2467,Return application back to applicant,2024-05-04 11:01:54.511,,Receive updated application
2467,Receive updated application,2024-05-04 12:00:17.824,,Check  application  form completeness
2467,Check  application  form completeness,2024-05-04 14:32:16.307,,Send acceptance pack
2467,Send acceptance pack,2024-05-04 14:32:16.307,True,Appraise property
2468,start_event_Loan  application received,2024-05-04 18:32:36.102,,Check  application  form completeness
2468,Check  application  form completeness,2024-05-04 20:17:43.447,,Check credit history
2468,Check credit history,2024-05-04 22:14:36.713,,Assess loan risk
2468,Assess loan risk,2024-05-04 22:17:40.531,,Appraise property
2468,Appraise property,2024-05-04 22:36:59.832,,Assess eligibility
2468,Assess eligibility,2024-05-04 22:47:55.341,,Check if home insurance quote is requested
2468,Check if home insurance quote is requested,2024-05-04 23:25:49.009,,Send acceptance pack
2469,start_event_Loan  application received,2024-05-04 22:52:14.313,,Check  application  form completeness
2469,Check  application  form completeness,2024-05-05 01:59:47.966,,Return application back to applicant
2469,Return application back to applicant,2024-05-05 02:47:55.193,,Receive updated application
2469,Receive updated application,2024-05-05 03:21:57.674,,Check  application  form completeness
2469,Check  application  form completeness,2024-05-05 04:08:22.405,,Return application back to applicant
2469,Return application back to applicant,2024-05-05 04:33:07.519,,Receive updated application
2469,Receive updated application,2024-05-05 04:50:18.897,,Check  application  form completeness
2470,start_event_Loan  application received,2024-05-06 06:07:07.810,,Check  application  form completeness
2470,Check  application  form completeness,2024-05-06 06:48:08.125,,Receive updated application
2470,Receive updated application,2024-05-06 06:48:08.125,True,Appraise property
2470,Appraise property,2024-05-06 07:37:27.484,,Check credit history
2470,Check credit history,2024-05-06 07:58:37.444,,Assess loan risk
2470,Assess loan risk,2024-05-06 08:02:46.452,,Assess eligibility
2470,Assess eligibility,2024-05-06 10:03:14.752,,Check if home insurance quote is requested
2471,start_event_Loan  application received,2024-05-06 17:19:55.817,,Check  application  form completeness
2471,Check  application  form completeness,2024-05-06 18:14:19.868,,Appraise property
2471,Appraise property,2024-05-06 20:31:09.840,,Check credit history
2471,Check credit history,2024-05-06 21:02:32.112,,Assess loan risk
2471,Assess loan risk,2024-05-06 21:46:37.150,,Assess eligibility
2471,Assess eligibility,2024-05-06 22:22:13.927,,Reject application
2471,Reject application,2024-05-07 00:07:18.569,,end_event_Loan application rejected
2472,start_event_Loan  application received,2024-05-07 09:46:46.592,,Check  application  form completeness
2472,Check  application  form completeness,2024-05-07 09:48:05.175,,Return application back to applicant
2472,Return application back to applicant,2024-05-07 10:47:39.318,,Receive updated application
2472,Receive updated application,2024-05-07 11:10:20.285,,Check credit history
2472,Check credit history,2024-05-07 11:10:20.285,True,Check  application  form completeness
2472,Check  application  form completeness,2024-05-07 13:12:37.985,,Return application back to applicant
2472,Return application back to applicant,2024-05-07 14:28:14.976,,Receive updated application
2473,start_event_Loan  application received,2024-05-08 06:50:44.837,,Check  application  form completeness
2473,Check  application  form completeness,2024-05-08 07:16:39.845,,Check credit history
2473,Check credit history,2024-05-08 08:39:42.145,True,Return application back to applicant
2473,Return application back to applicant,2024-05-08 11:53:01.788,,Send home insurance quote
2473,Send home insurance quote,2024-05-08 11:53:01.788,True,Receive updated application
2473,Receive updated application,2024-05-08 12:26:15.523,,end_event_Loan application rejected
2473,end_event_Loan application rejected,2024-05-08 12:26:15.523,True,Check  application  form completeness
2474,start_event_Loan  application received,2024-05-08 18:05:21.240,,Send home insurance quote
2474,Send home insurance quote,2024-05-08 18:05:21.240,True,Check  application  form completeness
2474,Check  application  form completeness,2024-05-08 18:15:27.681,,Appraise property
2474,Appraise property,2024-05-08 18:23:09.811,,Check credit history
2474,Check credit history,2024-05-08 19:16:42.233,,Assess loan risk
2474,Assess loan risk,2024-05-08 19:35:23.690,,Assess eligibility
2474,Assess eligibility,2024-05-08 20:38:22.608,,Check if home insurance quote is requested
2475,start_event_Loan  application received,2024-05-09 18:48:39.875,,Check  application  form completeness
2475,Check  application  form completeness,2024-05-09 19:52:49.027,,Appraise property
2475,Appraise property,2024-05-10 00:02:08.255,,Check credit history
2475,Check credit history,2024-05-10 01:43:26.016,,Appraise property
2475,Appraise property,2024-05-10 01:43:26.016,True,Assess loan risk
2475,Assess loan risk,2024-05-10 02:39:52.859,,Assess eligibility
2475,Assess eligibility,2024-05-10 03:22:44.237,,Reject application
2476,start_event_Loan  application received,2024-05-09 23:45:24.854,,Check  application  form completeness
2476,Check  application  form completeness,2024-05-09 23:55:41.824,,Return application back to applicant
2476,Return application back to applicant,2024-05-10 01:14:08.410,,Receive updated application
2476,Receive updated application,2024-05-10 01:33:19.495,,Check  application  form completeness
2476,Check  application  form completeness,2024-05-10 01:44:36.085,,Check credit history
2476,Check credit history,2024-05-10 03:59:31.123,,Assess loan risk
2476,Assess loan risk,2024-05-10 04:04:22.956,,Appraise property
2477,start_event_Loan  application received,2024-05-10 20:33:00.794,,Check  application  form completeness
2477,Check  application  form completeness,2024-05-10 20:40:07.083,,Return application back to applicant
2477,Return application back to applicant,2024-05-10 22:17:07.450,,Receive updated application
2477,Receive updated application,2024-05-10 22:59:18.913,,Check  application  form completeness
2477,Check  application  form completeness,2024-05-10 23:00:20.843,,Check credit history
2477,Check credit history,2024-05-10 23:50:58.505,,Appraise property
2477,Appraise property,2024-05-11 00:33:55.933,,Assess loan risk
2478,start_event_Loan  application received,2024-05-11 01:00:47.839,,Check  application  form completeness
2478,Check  application  form completeness,2024-05-11 01:14:24.399,,Approve application
2478,Approve application,2024-05-11 01:14:24.399,True,Return application back to applicant
2478,Return application back to applicant,2024-05-11 02:12:26.063,,Receive updated application
2478,Receive updated application,2024-05-11 03:15:36.701,,Check  application  form completeness
2478,Check  application  form completeness,2024-05-11 04:19:00.868,,Appraise property
2478,Appraise property,2024-05-11 08:57:12.871,,Check credit history
2479,start_event_Loan  application received,2024-05-11 10:59:07.037,,Check  application  form completeness
2479,Check  application  form completeness,2024-05-11 12:02:28.449,,end_event_Loan  application approved
2479,end_event_Loan  application approved,2024-05-11 12:02:28.449,True,Return application back to applicant
